no	scene	subfolder	image_id	object	label	box
4709	desk	desk_2	82	flashlight	flashlight_1	(271, 176, 97, 101)
4710	desk	desk_2	83	flashlight	flashlight_1	(264, 171, 100, 104)
4711	desk	desk_2	84	flashlight	flashlight_1	(255, 160, 102, 110)
4712	desk	desk_2	85	flashlight	flashlight_1	(253, 157, 103, 111)
4713	desk	desk_2	86	flashlight	flashlight_1	(248, 146, 110, 110)
4714	desk	desk_2	87	flashlight	flashlight_1	(223, 149, 115, 107)
4715	desk	desk_2	88	flashlight	flashlight_1	(193, 148, 121, 108)
4716	desk	desk_2	89	flashlight	flashlight_1	(191, 147, 125, 106)
4717	desk	desk_2	90	flashlight	flashlight_1	(186, 159, 129, 102)
4718	desk	desk_2	91	flashlight	flashlight_1	(185, 168, 131, 100)
4719	desk	desk_2	92	flashlight	flashlight_1	(189, 170, 133, 98)
4720	desk	desk_2	93	flashlight	flashlight_1	(219, 162, 134, 92)
4721	desk	desk_2	94	flashlight	flashlight_1	(236, 147, 135, 84)
4722	desk	desk_2	95	flashlight	flashlight_1	(234, 147, 134, 79)
4723	desk	desk_2	96	flashlight	flashlight_1	(238, 140, 133, 76)
4724	desk	desk_2	97	flashlight	flashlight_1	(258, 136, 133, 74)
4725	desk	desk_2	98	flashlight	flashlight_1	(268, 121, 136, 71)
4726	desk	desk_2	99	flashlight	flashlight_1	(263, 118, 137, 68)
4727	desk	desk_2	100	flashlight	flashlight_1	(295, 109, 137, 64)
4728	desk	desk_2	101	flashlight	flashlight_1	(278, 91, 137, 64)
4729	desk	desk_2	102	flashlight	flashlight_1	(275, 109, 135, 61)
4730	desk	desk_2	103	flashlight	flashlight_1	(271, 114, 132, 60)
4731	desk	desk_2	104	flashlight	flashlight_1	(257, 131, 130, 62)
4732	desk	desk_2	105	flashlight	flashlight_1	(288, 137, 127, 54)
4733	desk	desk_2	106	flashlight	flashlight_1	(303, 118, 127, 53)
4734	desk	desk_2	107	flashlight	flashlight_1	(310, 143, 126, 53)
4735	desk	desk_2	108	flashlight	flashlight_1	(307, 158, 124, 53)
4736	desk	desk_2	109	flashlight	flashlight_1	(299, 158, 122, 55)
4737	desk	desk_2	110	bowl	bowl_3	(1, 199, 48, 63)
4738	desk	desk_2	110	flashlight	flashlight_1	(352, 178, 120, 48)
4739	desk	desk_2	110	soda_can	soda_can_4	(41, 148, 48, 64)
4740	desk	desk_2	111	bowl	bowl_3	(35, 177, 87, 60)
4741	desk	desk_2	111	flashlight	flashlight_1	(408, 161, 123, 47)
4742	desk	desk_2	111	soda_can	soda_can_4	(116, 129, 43, 60)
4743	desk	desk_2	112	bowl	bowl_3	(50, 185, 86, 61)
4744	desk	desk_2	112	flashlight	flashlight_1	(420, 176, 123, 47)
4745	desk	desk_2	112	soda_can	soda_can_4	(130, 138, 42, 59)
4746	desk	desk_2	113	bowl	bowl_3	(55, 176, 85, 59)
4747	desk	desk_2	113	flashlight	flashlight_1	(421, 171, 124, 48)
4748	desk	desk_2	113	soda_can	soda_can_4	(136, 129, 41, 59)
4749	desk	desk_2	114	bowl	bowl_3	(97, 169, 80, 55)
4750	desk	desk_2	114	flashlight	flashlight_1	(447, 172, 125, 47)
4751	desk	desk_2	114	soda_can	soda_can_4	(175, 125, 39, 57)
4752	desk	desk_2	115	bowl	bowl_3	(109, 161, 77, 54)
4753	desk	desk_2	115	flashlight	flashlight_1	(451, 171, 123, 46)
4754	desk	desk_2	115	soda_can	soda_can_4	(187, 119, 37, 57)
4755	desk	desk_2	116	bowl	bowl_3	(103, 135, 77, 52)
4756	desk	desk_2	116	flashlight	flashlight_1	(443, 150, 122, 46)
4757	desk	desk_2	116	soda_can	soda_can_4	(182, 93, 37, 57)
4758	desk	desk_2	117	bowl	bowl_3	(116, 134, 76, 51)
4759	desk	desk_2	117	flashlight	flashlight_1	(448, 166, 121, 45)
4760	desk	desk_2	117	soda_can	soda_can_4	(197, 94, 36, 57)
4761	desk	desk_2	118	bowl	bowl_3	(141, 112, 74, 50)
4762	desk	desk_2	118	flashlight	flashlight_1	(466, 148, 122, 45)
4763	desk	desk_2	118	soda_can	soda_can_4	(221, 73, 35, 57)
4764	desk	desk_2	119	bowl	bowl_3	(165, 86, 72, 49)
4765	desk	desk_2	119	flashlight	flashlight_1	(480, 126, 124, 46)
4766	desk	desk_2	119	soda_can	soda_can_4	(245, 48, 34, 57)
4767	desk	desk_2	120	bowl	bowl_3	(189, 74, 71, 49)
4768	desk	desk_2	120	flashlight	flashlight_1	(499, 121, 128, 48)
4769	desk	desk_2	120	soda_can	soda_can_4	(269, 36, 34, 58)
4770	desk	desk_2	121	bowl	bowl_3	(216, 81, 71, 48)
4771	desk	desk_2	121	flashlight	flashlight_1	(523, 141, 117, 53)
4772	desk	desk_2	121	soda_can	soda_can_4	(298, 44, 33, 57)
4773	desk	desk_2	122	bowl	bowl_3	(231, 98, 70, 48)
4774	desk	desk_2	122	flashlight	flashlight_1	(530, 171, 110, 57)
4775	desk	desk_2	122	soda_can	soda_can_4	(314, 63, 33, 57)
4776	desk	desk_2	123	bowl	bowl_3	(212, 119, 70, 48)
4777	desk	desk_2	123	flashlight	flashlight_1	(506, 192, 133, 60)
4778	desk	desk_2	123	soda_can	soda_can_4	(294, 84, 33, 56)
4779	desk	desk_2	124	bowl	bowl_3	(248, 132, 69, 48)
4780	desk	desk_2	124	flashlight	flashlight_1	(539, 222, 101, 60)
4781	desk	desk_2	124	soda_can	soda_can_4	(331, 100, 33, 55)
4782	desk	desk_2	125	bowl	bowl_3	(249, 132, 68, 49)
4783	desk	desk_2	125	flashlight	flashlight_1	(526, 238, 114, 73)
4784	desk	desk_2	125	soda_can	soda_can_4	(334, 102, 32, 56)
4785	desk	desk_2	126	bowl	bowl_3	(255, 116, 69, 49)
4786	desk	desk_2	126	flashlight	flashlight_1	(525, 235, 115, 79)
4787	desk	desk_2	126	soda_can	soda_can_4	(342, 86, 32, 57)
4788	desk	desk_2	127	bowl	bowl_3	(257, 103, 69, 50)
4789	desk	desk_2	127	flashlight	flashlight_1	(517, 227, 123, 86)
4790	desk	desk_2	127	soda_can	soda_can_4	(344, 73, 32, 58)
4791	desk	desk_2	128	bowl	bowl_3	(239, 108, 68, 50)
4792	desk	desk_2	128	flashlight	flashlight_1	(486, 233, 131, 86)
4793	desk	desk_2	128	soda_can	soda_can_4	(326, 79, 31, 57)
4794	desk	desk_2	129	bowl	bowl_3	(237, 116, 68, 50)
4795	desk	desk_2	129	flashlight	flashlight_1	(478, 246, 131, 89)
4796	desk	desk_2	129	soda_can	soda_can_4	(324, 87, 32, 57)
4797	desk	desk_2	130	bowl	bowl_3	(237, 131, 68, 49)
4798	desk	desk_2	130	flashlight	flashlight_1	(474, 264, 131, 92)
4799	desk	desk_2	130	soda_can	soda_can_4	(324, 102, 31, 57)
4800	desk	desk_2	131	bowl	bowl_3	(223, 150, 67, 50)
4801	desk	desk_2	131	flashlight	flashlight_1	(454, 286, 128, 94)
4802	desk	desk_2	131	soda_can	soda_can_4	(310, 122, 31, 56)
4803	desk	desk_2	132	bowl	bowl_3	(223, 167, 67, 50)
4804	desk	desk_2	132	flashlight	flashlight_1	(452, 305, 127, 95)
4805	desk	desk_2	132	soda_can	soda_can_4	(309, 139, 31, 56)
4806	desk	desk_2	133	bowl	bowl_3	(226, 203, 67, 49)
4807	desk	desk_2	133	flashlight	flashlight_1	(448, 351, 126, 102)
4808	desk	desk_2	133	soda_can	soda_can_4	(312, 177, 31, 55)
4809	desk	desk_2	134	bowl	bowl_3	(270, 223, 66, 50)
4810	desk	desk_2	134	flashlight	flashlight_1	(494, 389, 131, 91)
4811	desk	desk_2	134	soda_can	soda_can_4	(357, 200, 30, 55)
4812	desk	desk_2	135	bowl	bowl_3	(290, 220, 66, 50)
4813	desk	desk_2	135	flashlight	flashlight_1	(514, 393, 120, 87)
4814	desk	desk_2	135	soda_can	soda_can_4	(378, 198, 30, 55)
4815	desk	desk_2	136	bowl	bowl_3	(306, 218, 66, 51)
4816	desk	desk_2	136	flashlight	flashlight_1	(531, 404, 106, 76)
4817	desk	desk_2	136	soda_can	soda_can_4	(394, 198, 31, 56)
4818	desk	desk_2	137	bowl	bowl_3	(312, 216, 67, 51)
4819	desk	desk_2	137	flashlight	flashlight_1	(545, 400, 95, 80)
4820	desk	desk_2	137	soda_can	soda_can_4	(400, 195, 31, 55)
4821	desk	desk_2	138	bowl	bowl_3	(305, 239, 67, 51)
4822	desk	desk_2	138	flashlight	flashlight_1	(546, 431, 70, 49)
4823	desk	desk_2	138	soda_can	soda_can_4	(394, 219, 31, 55)
4824	desk	desk_2	139	bowl	bowl_3	(295, 249, 68, 52)
4825	desk	desk_2	139	flashlight	flashlight_1	(550, 438, 64, 42)
4826	desk	desk_2	139	soda_can	soda_can_4	(384, 228, 31, 56)
4827	desk	desk_2	140	bowl	bowl_3	(304, 257, 69, 53)
4828	desk	desk_2	140	flashlight	flashlight_1	(583, 445, 57, 35)
4829	desk	desk_2	140	soda_can	soda_can_4	(394, 235, 32, 56)
4830	desk	desk_2	141	bowl	bowl_3	(261, 265, 71, 55)
4831	desk	desk_2	141	flashlight	flashlight_1	(557, 431, 83, 49)
4832	desk	desk_2	141	soda_can	soda_can_4	(349, 239, 33, 56)
4833	desk	desk_2	142	bowl	bowl_3	(204, 265, 74, 55)
4834	desk	desk_2	142	flashlight	flashlight_1	(511, 406, 129, 74)
4835	desk	desk_2	142	soda_can	soda_can_4	(294, 236, 33, 56)
4836	desk	desk_2	143	bowl	bowl_3	(231, 282, 73, 55)
4837	desk	desk_2	143	flashlight	flashlight_1	(548, 421, 92, 59)
4838	desk	desk_2	143	soda_can	soda_can_4	(319, 253, 33, 56)
4839	desk	desk_2	144	bowl	bowl_3	(261, 312, 74, 56)
4840	desk	desk_2	144	flashlight	flashlight_1	(603, 439, 37, 41)
4841	desk	desk_2	144	soda_can	soda_can_4	(347, 280, 34, 56)
4842	desk	desk_2	145	bowl	bowl_3	(268, 304, 74, 56)
4843	desk	desk_2	145	flashlight	flashlight_1	(614, 432, 26, 48)
4844	desk	desk_2	145	soda_can	soda_can_4	(354, 272, 34, 56)
4845	desk	desk_2	146	bowl	bowl_3	(275, 302, 74, 55)
4846	desk	desk_2	146	soda_can	soda_can_4	(360, 268, 34, 56)
4847	desk	desk_2	147	bowl	bowl_3	(273, 314, 76, 57)
4848	desk	desk_2	147	soda_can	soda_can_4	(359, 277, 35, 57)
4849	desk	desk_2	148	bowl	bowl_3	(278, 316, 80, 62)
4850	desk	desk_2	148	soda_can	soda_can_4	(367, 276, 38, 60)
4851	desk	desk_2	149	bowl	bowl_3	(250, 310, 83, 63)
4852	desk	desk_2	149	soda_can	soda_can_4	(341, 267, 39, 62)
4853	desk	desk_2	150	bowl	bowl_3	(231, 281, 87, 65)
4854	desk	desk_2	150	soda_can	soda_can_4	(324, 235, 41, 64)
4855	desk	desk_2	151	bowl	bowl_3	(219, 284, 88, 66)
4856	desk	desk_2	151	soda_can	soda_can_4	(313, 238, 42, 65)
4857	desk	desk_2	152	bowl	bowl_3	(212, 274, 91, 67)
4858	desk	desk_2	152	soda_can	soda_can_4	(312, 228, 42, 67)
4859	desk	desk_2	153	bowl	bowl_3	(208, 266, 96, 70)
4860	desk	desk_2	153	soda_can	soda_can_4	(312, 217, 44, 70)
4861	desk	desk_2	154	bowl	bowl_3	(174, 283, 103, 74)
4862	desk	desk_2	154	soda_can	soda_can_4	(285, 231, 46, 74)
4863	desk	desk_2	155	bowl	bowl_3	(167, 295, 108, 79)
4864	desk	desk_2	155	soda_can	soda_can_4	(282, 241, 49, 77)
4865	desk	desk_2	156	bowl	bowl_3	(201, 261, 110, 80)
4866	desk	desk_2	156	soda_can	soda_can_4	(316, 204, 50, 80)
4867	desk	desk_2	157	bowl	bowl_3	(225, 229, 114, 82)
4868	desk	desk_2	157	soda_can	soda_can_4	(344, 169, 53, 85)
4869	desk	desk_2	158	bowl	bowl_3	(163, 193, 121, 85)
4870	desk	desk_2	158	soda_can	soda_can_4	(287, 129, 55, 89)
4871	desk	desk_2	159	bowl	bowl_3	(150, 211, 125, 86)
4872	desk	desk_2	159	soda_can	soda_can_4	(277, 148, 55, 90)
4873	desk	desk_2	160	bowl	bowl_3	(161, 217, 126, 88)
4874	desk	desk_2	160	soda_can	soda_can_4	(287, 153, 55, 91)
4875	desk	desk_2	161	bowl	bowl_3	(152, 223, 129, 91)
4876	desk	desk_2	161	soda_can	soda_can_4	(280, 157, 56, 93)
4877	desk	desk_2	162	bowl	bowl_3	(130, 213, 136, 94)
4878	desk	desk_2	162	soda_can	soda_can_4	(263, 144, 58, 96)
4879	desk	desk_2	163	bowl	bowl_3	(96, 224, 146, 102)
4880	desk	desk_2	163	soda_can	soda_can_4	(235, 151, 62, 100)
4881	desk	desk_2	164	bowl	bowl_3	(101, 226, 154, 107)
4882	desk	desk_2	164	soda_can	soda_can_4	(246, 150, 63, 105)
4883	desk	desk_2	165	bowl	bowl_3	(26, 237, 174, 118)
4884	desk	desk_2	165	soda_can	soda_can_4	(187, 155, 67, 111)
4885	desk	desk_2	166	bowl	bowl_3	(1, 247, 150, 132)
4886	desk	desk_2	166	soda_can	soda_can_4	(135, 158, 73, 117)
4887	desk	desk_2	167	bowl	bowl_3	(1, 268, 132, 135)
4888	desk	desk_2	167	soda_can	soda_can_4	(114, 169, 76, 119)
4889	desk	desk_2	168	bowl	bowl_3	(1, 272, 87, 132)
4890	desk	desk_2	168	soda_can	soda_can_4	(67, 169, 81, 123)
4891	desk	desk_2	169	bowl	bowl_3	(1, 274, 32, 126)
4892	desk	desk_2	169	soda_can	soda_can_4	(6, 161, 90, 127)
4893	desk	desk_2	170	flashlight	flashlight_1	(560, 195, 80, 78)
4894	desk	desk_2	170	soda_can	soda_can_4	(1, 168, 30, 127)
4895	desk	desk_2	171	flashlight	flashlight_1	(516, 190, 124, 80)
4896	desk	desk_2	172	flashlight	flashlight_1	(467, 185, 157, 84)
4897	desk	desk_2	173	flashlight	flashlight_1	(403, 175, 152, 85)
4898	desk	desk_2	174	flashlight	flashlight_1	(371, 179, 147, 85)
4899	desk	desk_2	175	flashlight	flashlight_1	(342, 172, 142, 84)
4900	desk	desk_2	176	flashlight	flashlight_1	(314, 163, 138, 86)
4901	desk	desk_2	177	flashlight	flashlight_1	(304, 165, 136, 88)
4902	desk	desk_2	178	flashlight	flashlight_1	(258, 172, 135, 91)
4903	desk	desk_2	179	flashlight	flashlight_1	(234, 188, 134, 95)
4904	desk	desk_2	180	flashlight	flashlight_1	(178, 176, 136, 97)
4905	desk	desk_2	181	flashlight	flashlight_1	(119, 198, 140, 101)
4906	desk	desk_2	182	flashlight	flashlight_1	(96, 214, 141, 102)
4907	desk	desk_2	183	flashlight	flashlight_1	(40, 209, 151, 107)
4908	desk	desk_2	184	flashlight	flashlight_1	(1, 245, 103, 98)
4909	desk	desk_3	5	bowl	bowl_4	(1, 166, 66, 100)
4910	desk	desk_3	5	flashlight	flashlight_5	(1, 303, 108, 93)
4911	desk	desk_3	6	bowl	bowl_4	(1, 162, 132, 95)
4912	desk	desk_3	6	flashlight	flashlight_5	(1, 257, 178, 118)
4913	desk	desk_3	7	bowl	bowl_4	(56, 153, 126, 89)
4914	desk	desk_3	7	flashlight	flashlight_5	(10, 229, 216, 124)
4915	desk	desk_3	8	bowl	bowl_4	(87, 145, 122, 88)
4916	desk	desk_3	8	flashlight	flashlight_5	(45, 221, 208, 124)
4917	desk	desk_3	9	bowl	bowl_4	(103, 144, 121, 89)
4918	desk	desk_3	9	flashlight	flashlight_5	(64, 222, 206, 125)
4919	desk	desk_3	10	bowl	bowl_4	(145, 149, 115, 89)
4920	desk	desk_3	10	flashlight	flashlight_5	(112, 230, 195, 123)
4921	desk	desk_3	11	bowl	bowl_4	(160, 148, 113, 89)
4922	desk	desk_3	11	flashlight	flashlight_5	(129, 232, 189, 123)
4923	desk	desk_3	12	bowl	bowl_4	(180, 137, 112, 90)
4924	desk	desk_3	12	flashlight	flashlight_5	(151, 223, 183, 125)
4925	desk	desk_3	13	bowl	bowl_4	(195, 147, 109, 89)
4926	desk	desk_3	13	flashlight	flashlight_5	(168, 234, 178, 126)
4927	desk	desk_3	14	bowl	bowl_4	(230, 158, 107, 90)
4928	desk	desk_3	14	flashlight	flashlight_5	(203, 246, 174, 128)
4929	desk	desk_3	15	bowl	bowl_4	(250, 165, 106, 89)
4930	desk	desk_3	15	flashlight	flashlight_5	(225, 253, 171, 129)
4931	desk	desk_3	16	bowl	bowl_4	(273, 163, 105, 89)
4932	desk	desk_3	16	flashlight	flashlight_5	(248, 251, 169, 130)
4933	desk	desk_3	17	bowl	bowl_4	(306, 164, 105, 90)
4934	desk	desk_3	17	flashlight	flashlight_5	(280, 252, 167, 135)
4935	desk	desk_3	18	bowl	bowl_4	(323, 162, 106, 91)
4936	desk	desk_3	18	flashlight	flashlight_5	(296, 251, 167, 140)
4937	desk	desk_3	19	bowl	bowl_4	(350, 165, 107, 92)
4938	desk	desk_3	19	flashlight	flashlight_5	(322, 254, 166, 145)
4939	desk	desk_3	20	bowl	bowl_4	(371, 171, 107, 92)
4940	desk	desk_3	20	flashlight	flashlight_5	(341, 258, 163, 149)
4941	desk	desk_3	21	bowl	bowl_4	(385, 188, 106, 92)
4942	desk	desk_3	21	flashlight	flashlight_5	(353, 274, 161, 152)
4943	desk	desk_3	22	bowl	bowl_4	(424, 203, 108, 93)
4944	desk	desk_3	22	flashlight	flashlight_5	(391, 287, 160, 160)
4945	desk	desk_3	23	bowl	bowl_4	(446, 208, 111, 94)
4946	desk	desk_3	23	cereal_box	cereal_box_1	(1, 173, 26, 87)
4947	desk	desk_3	23	flashlight	flashlight_5	(412, 293, 165, 167)
4948	desk	desk_3	24	bowl	bowl_4	(486, 220, 116, 97)
4949	desk	desk_3	24	cereal_box	cereal_box_1	(1, 55, 66, 209)
4950	desk	desk_3	24	flashlight	flashlight_3	(1, 278, 37, 41)
4951	desk	desk_3	24	flashlight	flashlight_5	(451, 307, 170, 173)
4952	desk	desk_3	25	bowl	bowl_4	(521, 240, 119, 101)
4953	desk	desk_3	25	cereal_box	cereal_box_1	(1, 57, 103, 221)
4954	desk	desk_3	25	flashlight	flashlight_3	(1, 286, 74, 53)
4955	desk	desk_3	25	flashlight	flashlight_5	(485, 328, 155, 152)
4956	desk	desk_3	26	bowl	bowl_4	(546, 258, 94, 103)
4957	desk	desk_3	26	cereal_box	cereal_box_1	(1, 68, 128, 222)
4958	desk	desk_3	26	flashlight	flashlight_3	(1, 294, 99, 62)
4959	desk	desk_3	26	flashlight	flashlight_5	(510, 346, 130, 134)
4960	desk	desk_3	27	bowl	bowl_4	(583, 284, 57, 99)
4961	desk	desk_3	27	cereal_box	cereal_box_1	(1, 77, 169, 214)
4962	desk	desk_3	27	flashlight	flashlight_3	(1, 296, 140, 68)
4963	desk	desk_3	27	flashlight	flashlight_5	(545, 371, 95, 109)
4964	desk	desk_3	28	cereal_box	cereal_box_1	(18, 91, 193, 204)
4965	desk	desk_3	28	flashlight	flashlight_3	(36, 303, 147, 63)
4966	desk	desk_3	28	flashlight	flashlight_5	(585, 394, 55, 86)
4967	desk	desk_3	29	cereal_box	cereal_box_1	(47, 94, 186, 198)
4968	desk	desk_3	29	flashlight	flashlight_3	(61, 303, 144, 59)
4969	desk	desk_3	29	flashlight	flashlight_5	(606, 412, 34, 68)
4970	desk	desk_3	30	cereal_box	cereal_box_1	(78, 112, 178, 194)
4971	desk	desk_3	30	flashlight	flashlight_3	(88, 318, 141, 57)
4972	desk	desk_3	31	cereal_box	cereal_box_1	(108, 123, 169, 190)
4973	desk	desk_3	31	flashlight	flashlight_3	(113, 326, 138, 55)
4974	desk	desk_3	32	cereal_box	cereal_box_1	(127, 124, 166, 188)
4975	desk	desk_3	32	flashlight	flashlight_3	(128, 327, 138, 54)
4976	desk	desk_3	33	cereal_box	cereal_box_1	(135, 123, 170, 191)
4977	desk	desk_3	33	flashlight	flashlight_3	(138, 330, 139, 54)
4978	desk	desk_3	34	cereal_box	cereal_box_1	(134, 118, 170, 192)
4979	desk	desk_3	34	flashlight	flashlight_3	(132, 326, 140, 53)
4980	desk	desk_3	35	cereal_box	cereal_box_1	(138, 122, 170, 193)
4981	desk	desk_3	35	flashlight	flashlight_3	(139, 330, 140, 54)
4982	desk	desk_3	36	cereal_box	cereal_box_1	(156, 138, 170, 193)
4983	desk	desk_3	36	flashlight	flashlight_3	(154, 346, 141, 56)
4984	desk	desk_3	37	cereal_box	cereal_box_1	(158, 143, 174, 201)
4985	desk	desk_3	37	flashlight	flashlight_3	(155, 358, 145, 60)
4986	desk	desk_3	38	cereal_box	cereal_box_1	(188, 132, 175, 199)
4987	desk	desk_3	38	flashlight	flashlight_3	(184, 348, 143, 57)
4988	desk	desk_3	39	cereal_box	cereal_box_1	(216, 130, 173, 201)
4989	desk	desk_3	39	flashlight	flashlight_3	(210, 346, 142, 56)
4990	desk	desk_3	40	cereal_box	cereal_box_1	(213, 122, 178, 205)
4991	desk	desk_3	40	flashlight	flashlight_3	(204, 343, 145, 56)
4992	desk	desk_3	41	cereal_box	cereal_box_1	(226, 134, 183, 209)
4993	desk	desk_3	41	flashlight	flashlight_3	(223, 359, 146, 61)
4994	desk	desk_3	42	cereal_box	cereal_box_1	(238, 130, 188, 214)
4995	desk	desk_3	42	flashlight	flashlight_3	(239, 359, 148, 65)
4996	desk	desk_3	43	cereal_box	cereal_box_1	(252, 123, 195, 223)
4997	desk	desk_3	43	flashlight	flashlight_3	(260, 359, 150, 69)
4998	desk	desk_3	44	cereal_box	cereal_box_1	(245, 107, 197, 227)
4999	desk	desk_3	44	flashlight	flashlight_3	(259, 344, 149, 73)
5000	desk	desk_3	45	cereal_box	cereal_box_1	(230, 90, 202, 242)
5001	desk	desk_3	45	flashlight	flashlight_3	(255, 334, 151, 84)
5002	desk	desk_3	46	cereal_box	cereal_box_1	(207, 74, 205, 254)
5003	desk	desk_3	46	flashlight	flashlight_3	(241, 323, 152, 91)
5004	desk	desk_3	47	cereal_box	cereal_box_1	(191, 68, 208, 261)
5005	desk	desk_3	47	flashlight	flashlight_3	(235, 318, 152, 98)
5006	desk	desk_3	48	cereal_box	cereal_box_1	(183, 59, 212, 268)
5007	desk	desk_3	48	flashlight	flashlight_3	(234, 312, 151, 102)
5008	desk	desk_3	49	cereal_box	cereal_box_1	(178, 57, 215, 274)
5009	desk	desk_3	49	flashlight	flashlight_3	(232, 314, 152, 105)
5010	desk	desk_3	50	cereal_box	cereal_box_1	(176, 62, 217, 277)
5011	desk	desk_3	50	flashlight	flashlight_3	(233, 320, 150, 109)
5012	desk	desk_3	51	cereal_box	cereal_box_1	(171, 58, 214, 282)
5013	desk	desk_3	51	flashlight	flashlight_3	(240, 313, 146, 113)
5014	desk	desk_3	52	cereal_box	cereal_box_1	(155, 51, 212, 285)
5015	desk	desk_3	52	flashlight	flashlight_3	(235, 303, 141, 114)
5016	desk	desk_3	53	cereal_box	cereal_box_1	(147, 51, 212, 289)
5017	desk	desk_3	53	flashlight	flashlight_3	(236, 301, 138, 117)
5018	desk	desk_3	54	cereal_box	cereal_box_1	(140, 48, 211, 290)
5019	desk	desk_3	54	flashlight	flashlight_3	(232, 297, 138, 114)
5020	desk	desk_3	55	cereal_box	cereal_box_1	(146, 44, 210, 292)
5021	desk	desk_3	55	flashlight	flashlight_3	(243, 292, 135, 115)
5022	desk	desk_3	56	cereal_box	cereal_box_1	(149, 50, 207, 292)
5023	desk	desk_3	56	flashlight	flashlight_3	(247, 296, 133, 114)
5024	desk	desk_3	57	cereal_box	cereal_box_1	(143, 54, 206, 293)
5025	desk	desk_3	57	flashlight	flashlight_3	(251, 296, 129, 115)
5026	desk	desk_3	58	cereal_box	cereal_box_1	(150, 46, 205, 296)
5027	desk	desk_3	58	flashlight	flashlight_3	(260, 289, 128, 115)
5028	desk	desk_3	59	cereal_box	cereal_box_1	(170, 44, 203, 294)
5029	desk	desk_3	59	flashlight	flashlight_3	(279, 286, 127, 113)
5030	desk	desk_3	60	cereal_box	cereal_box_1	(193, 40, 201, 292)
5031	desk	desk_3	60	flashlight	flashlight_3	(296, 284, 126, 110)
5032	desk	desk_3	61	cereal_box	cereal_box_1	(189, 29, 201, 294)
5033	desk	desk_3	61	flashlight	flashlight_3	(293, 275, 125, 109)
5034	desk	desk_3	62	cereal_box	cereal_box_1	(185, 7, 203, 299)
5035	desk	desk_3	62	flashlight	flashlight_3	(293, 257, 124, 109)
5036	desk	desk_3	63	cereal_box	cereal_box_1	(172, 1, 211, 302)
5037	desk	desk_3	63	flashlight	flashlight_3	(278, 256, 129, 112)
5038	desk	desk_3	64	cereal_box	cereal_box_1	(157, 1, 210, 297)
5039	desk	desk_3	64	flashlight	flashlight_3	(276, 244, 121, 114)
5040	desk	desk_3	65	cereal_box	cereal_box_1	(153, 5, 211, 311)
5041	desk	desk_3	65	flashlight	flashlight_3	(273, 261, 121, 119)
5042	desk	desk_3	66	cereal_box	cereal_box_1	(111, 1, 222, 316)
5043	desk	desk_3	66	flashlight	flashlight_3	(241, 259, 123, 123)
5044	desk	desk_3	67	bowl	bowl_4	(589, 109, 51, 61)
5045	desk	desk_3	67	cereal_box	cereal_box_1	(78, 3, 228, 332)
5046	desk	desk_3	67	flashlight	flashlight_3	(226, 267, 119, 133)
5047	desk	desk_3	68	bowl	bowl_4	(553, 106, 87, 62)
5048	desk	desk_3	68	cereal_box	cereal_box_1	(37, 1, 239, 342)
5049	desk	desk_3	68	flashlight	flashlight_3	(199, 270, 119, 139)
5050	desk	desk_3	68	flashlight	flashlight_5	(608, 159, 32, 48)
5051	desk	desk_3	69	bowl	bowl_4	(529, 99, 93, 60)
5052	desk	desk_3	69	cereal_box	cereal_box_1	(1, 4, 248, 354)
5053	desk	desk_3	69	flashlight	flashlight_3	(182, 276, 119, 146)
5054	desk	desk_3	69	flashlight	flashlight_5	(585, 150, 55, 48)
5055	desk	desk_3	70	bowl	bowl_4	(530, 105, 94, 60)
5056	desk	desk_3	70	cereal_box	cereal_box_1	(7, 21, 247, 354)
5057	desk	desk_3	70	flashlight	flashlight_3	(192, 290, 116, 150)
5058	desk	desk_3	70	flashlight	flashlight_5	(588, 157, 52, 46)
5059	desk	desk_3	71	bowl	bowl_4	(533, 106, 92, 60)
5060	desk	desk_3	71	cereal_box	cereal_box_1	(22, 23, 239, 345)
5061	desk	desk_3	71	flashlight	flashlight_3	(197, 287, 113, 146)
5062	desk	desk_3	71	flashlight	flashlight_5	(588, 160, 52, 46)
5063	desk	desk_3	72	bowl	bowl_4	(512, 105, 90, 59)
5064	desk	desk_3	72	cereal_box	cereal_box_1	(2, 33, 240, 346)
5065	desk	desk_3	72	flashlight	flashlight_3	(185, 294, 111, 148)
5066	desk	desk_3	72	flashlight	flashlight_5	(566, 158, 74, 49)
5067	desk	desk_3	73	bowl	bowl_4	(488, 107, 89, 60)
5068	desk	desk_3	73	cereal_box	cereal_box_1	(1, 61, 217, 355)
5069	desk	desk_3	73	flashlight	flashlight_3	(169, 319, 110, 161)
5070	desk	desk_3	73	flashlight	flashlight_5	(544, 162, 96, 52)
5071	desk	desk_3	74	bowl	bowl_4	(452, 95, 86, 61)
5072	desk	desk_3	74	cereal_box	cereal_box_1	(1, 77, 181, 365)
5073	desk	desk_3	74	flashlight	flashlight_3	(136, 332, 110, 148)
5074	desk	desk_3	74	flashlight	flashlight_5	(508, 152, 132, 54)
5075	desk	desk_3	75	bowl	bowl_4	(393, 89, 83, 62)
5076	desk	desk_3	75	cereal_box	cereal_box_1	(1, 98, 116, 370)
5077	desk	desk_3	75	flashlight	flashlight_3	(90, 344, 94, 136)
